ID,vnumber,pnumber,key,latitude,longitude,trafid1,trafid2,MaxPrice,AvgPrice
36877,1,1,94494450920019930,40.94381944,-80.66946944,SR-165,,14000,14000
36878,2,1,94494450920019930,40.94381944,-80.66946944,SR-165,,15000,15000
36879,1,1,999899985112001111655,39.83323611,-83.05951667,SR-665,,12000,12000
36880,2,1,999899985112001111655,39.83323611,-83.05951667,SR-665,,12000,12000
36881,2,2,999899985112001111655,39.83323611,-83.05951667,SR-665,,12000,12000
36882,1,1,11711751220011211,39.48625833,-82.82463333,HAYESVILLE RD,,12000,12000
36883,0,1,22202512200112130,38.7369,-83.03075556,US-52,,80000,80000
36884,1,1,22202512200112130,38.7369,-83.03075556,US-52,,6000,6000
36885,1,1,834834513200113610,39.90859722,-80.92408333,SR-148,,6000,6000
36889,1,1,1271207514200114930,38.61366389,-82.82917222,US-52,,4999,3566
36890,1,1,17451745514200114170,38.74164167,-82.29396111,114,,4999,3566
36891,1,2,17451745514200114170,38.74164167,-82.29396111,114,,4999,3566
36892,1,3,17451745514200114170,38.74164167,-82.29396111,114,,4999,3566
36893,1,1,102510255152001151014,39.97250278,-82.84703333,I-270,,4999,3566
36894,2,1,102510255152001151014,39.97250278,-82.84703333,I-270,,3594,3594
36896,4,1,102510255152001151014,39.97250278,-82.84703333,I-270,,3000,3000
36898,1,1,999999995152001151446,39.73260556,-84.21543056,S BROADWAY ST,,10499,9750
36902,2,1,855855517200117850,39.70060833,-84.09457222,I-675,,1000,1000
36903,1,1,999999995172001172125,41.56856111,-84.01894444,FG,,1000,1000
36904,1,2,999999995172001172125,41.56856111,-84.01894444,FG,,45000,45000
36905,1,1,658658517200117641,41.38217778,-84.52781111,SR-15,,32595,16841
36906,1,1,999999995182001182230,40.73108889,-81.47881944,FOHL ST,,32595,16841
36907,1,2,999999995182001182230,40.73108889,-81.47881944,FOHL ST,,7500,5330
36916,2,7,182018205192001191815,41.12707222,-81.43993333,SR-91,,4990,4990
36917,1,1,9999999951920011925,41.43581111,-81.81090556,I-71,,15995,11179
36918,2,1,9999999951920011925,41.43581111,-81.81090556,I-71,,15995,11179
36919,0,1,000404200142229,.,.,SR-8,,12710,4971
36920,1,1,000404200142229,.,.,SR-8,,1200,1200
36921,1,1,215321535192001192143,41.13686944,-80.71366389,64,,7000,7000
36922,2,1,215321535192001192143,41.13686944,-80.71366389,64,,7000,7000
36923,2,2,215321535192001192143,41.13686944,-80.71366389,64,,15000,15000
36924,1,1,91691651920011995,40.63735556,-83.28564444,SR-309,,15000,15000
36925,1,2,91691651920011995,40.63735556,-83.28564444,SR-309,,701,701
36926,2,1,91691651920011995,40.63735556,-83.28564444,SR-309,,701,701
36927,2,2,91691651920011995,40.63735556,-83.28564444,SR-309,,701,701
36928,0,1,0005202001201840,40.96001944,-82.02953333,59,,2850,2850
36929,1,1,0005202001201840,40.96001944,-82.02953333,59,,2998,2997
36930,1,1,99999999520200120315,41.79079167,-81.10919722,US-20,,4890,3922
36931,2,1,99999999520200120315,41.79079167,-81.10919722,US-20,,1500,1500
36932,1,1,999999995212001211320,39.99717778,-81.554525,I-77,,1500,1500
36933,1,2,999999995212001211320,39.99717778,-81.554525,I-77,,1500,1500
36934,1,3,999999995212001211320,39.99717778,-81.554525,I-77,,1500,1500
36935,1,4,999999995212001211320,39.99717778,-81.554525,I-77,,3500,3500
36936,1,1,999999995212001211438,40.11597778,-83.13868333,EARLINGTON RD,,5000,5000
36937,2,1,999999995212001211438,40.11597778,-83.13868333,EARLINGTON RD,,5000,5000
36938,0,1,0005222001222212,39.338275,-82.94828611,US-23,,150000,150000
36939,1,1,0005222001222212,39.338275,-82.94828611,US-23,,6000,6000
36940,1,1,9999999952320012346,41.518325,-83.71741944,US-24,,12000,12000
36941,2,1,9999999952320012346,41.518325,-83.71741944,US-24,,2000,2000
36942,1,1,23623065232001232234,40.08618333,-82.60771944,SR-37,,1500,1100
36943,2,1,23623065232001232234,40.08618333,-82.60771944,SR-37,,1500,1100
36944,1,1,000524200124826,39.21633611,-83.467375,US-50,,1500,1500
36945,1,1,2042004525200125203,41.44486389,-81.33839167,SR-306,,1500,1500
36948,2,2,2042004525200125203,41.44486389,-81.33839167,SR-306,,4990,3604
36949,1,1,23523055262001262220,41.18131667,-83.36870278,SR-12,,4990,3604
36950,1,2,23523055262001262220,41.18131667,-83.36870278,SR-12,,4990,3604
36951,1,3,23523055262001262220,41.18131667,-83.36870278,SR-12,,4990,3604
36952,1,4,23523055262001262220,41.18131667,-83.36870278,SR-12,,4990,3604
36953,1,5,23523055262001262220,41.18131667,-83.36870278,SR-12,,4990,3604
36954,2,1,23523055262001262220,41.18131667,-83.36870278,SR-12,,4990,3604
36955,2,2,23523055262001262220,41.18131667,-83.36870278,SR-12,,13000,13000
36956,1,1,12121212526200126124,39.85850833,-84.53049167,VERONA RD,,13000,13000
36959,2,2,12121212526200126124,39.85850833,-84.53049167,VERONA RD,,1495,1495
36960,1,1,000527200127140,41.07124444,-82.26044444,40,,4000,4000
36961,1,1,10101010527200127955,39.80977222,-84.22544722,SR-48,,4000,4000
36962,1,2,10101010527200127955,39.80977222,-84.22544722,SR-48,,13929,6794
36963,2,1,10101010527200127955,39.80977222,-84.22544722,SR-48,,4999,3566
36964,1,1,21132113530200130217,41.72126111,-83.58554167,JACKMAN,,36496,25399
36965,2,1,21132113530200130217,41.72126111,-83.58554167,JACKMAN,,3000,3000
36966,3,1,21132113530200130217,41.72126111,-83.58554167,JACKMAN,,2995,2047
36967,1,1,23923095312001312255,41.60418056,-80.61215556,STANHOPE KELLOGGSVIL,,16500,12500
36968,1,1,99999999601200112024,41.10208611,-81.51901944,W TALLMADGE AVE,,16500,12500
36980,1,3,99999999603200132029,40.48888611,-81.89664167,SR-83,,2000,2000
36981,2,1,99999999603200132029,40.48888611,-81.89664167,SR-83,,2000,2000
36982,2,2,99999999603200132029,40.48888611,-81.89664167,SR-83,,1000,1000
36983,1,1,1316131660420014135,41.486,-84.55136111,US-127,,50000,50000
36984,2,1,1316131660420014135,41.486,-84.55136111,US-127,,2000,2000
36985,1,1,99999999604200141658,41.50452222,-81.61526667,E 105TH ST,,2000,2000
36986,1,2,99999999604200141658,41.50452222,-81.61526667,E 105TH ST,,26980,18310
36987,1,1,000605200152251,41.56859722,-83.41506389,SR-51,,28000,28000
36988,2,1,000605200152251,41.56859722,-83.41506389,SR-51,,28000,28000
36989,2,2,000605200152251,41.56859722,-83.41506389,SR-51,,3800,3398
36990,1,1,1671607608200181549,40.66659722,-82.37754444,SR-603,,3500,3500
36992,2,1,8280260920019741,41.19535833,-81.33789722,SR-43,,3000,3000
36993,1,1,9999999960920019031,41.06737778,-81.62362778,52,,3000,3000
36994,1,1,13581358609200191354,39.14502778,-84.48730278,HUTCHINS AVE,,3995,3994
36995,1,1,203320336112001112018,40.93503056,-83.11231111,10,,4995,4995
36996,1,1,0006122001122218,40.85672222,-80.82870556,SR-45,,4995,4995
36997,2,1,0006122001122218,40.85672222,-80.82870556,SR-45,,4995,4995
36998,0,1,999999996132001131142,40.02878889,-81.58799722,N 9TH ST,,4995,4995
36999,0,2,999999996132001131142,40.02878889,-81.58799722,N 9TH ST,,1000,1000
37000,1,1,999999996132001131142,40.02878889,-81.58799722,N 9TH ST,,1000,1000
37001,1,2,999999996132001131142,40.02878889,-81.58799722,N 9TH ST,,6988,5658
37002,1,1,22132213613200113229,39.76994167,-83.02568889,SR-104,,6988,5658
37003,1,2,22132213613200113229,39.76994167,-83.02568889,SR-104,,1000,1000
37006,2,1,123512356152001151226,41.44606389,-81.06778333,SR-608,,3000,3000
37007,1,1,82082061820011880,41.042,-83.22616944,SR-53,,3000,3000
37009,2,1,82082061820011880,41.042,-83.22616944,SR-53,,2000,2000
37010,1,1,999999996192001191620,.,.,BRITTAIN RD,,2000,2000
37011,2,1,999999996192001191620,.,.,BRITTAIN RD,,2000,2000
37012,2,2,999999996192001191620,.,.,BRITTAIN RD,,2000,2000
37013,0,1,232323236222001222318,41.48234722,-81.67962222,W 3RD ST,,150000,150000
37014,1,1,232323236222001222318,41.48234722,-81.67962222,W 3RD ST,,26000,20827
37015,1,1,00062420012440,40.01095,-82.90098056,I-670,,1000,1000
37017,1,1,999999996262001261721,40.83251389,-81.34330278,US-62,,20000,20000
37018,2,1,999999996262001261721,40.83251389,-81.34330278,US-62,,20000,20000
37019,3,1,999999996262001261721,40.83251389,-81.34330278,US-62,,20000,20000
37023,1,1,999999996272001272125,.,.,N SMITHVILLE RD,,5000,5000
37024,2,1,999999996272001272125,.,.,N SMITHVILLE RD,,17000,9860
37025,1,1,137137629200129115,38.72811944,-83.56944722,3F,,1500,1500
37026,1,1,999999996292001291537,40.71973889,-81.67557778,SR-241,,12000,12000
37027,1,1,17217026302001301656,41.32675,-83.01800556,232,,4957,4387
37028,1,1,99999999630200130160,40.08532222,-82.078,48,,9750,9750
37029,2,1,99999999630200130160,40.08532222,-82.078,48,,7900,5721
37030,1,1,63963960620016620,39.33455278,-82.02698056,US-50,,7900,5721
37031,1,2,63963960620016620,39.33455278,-82.02698056,US-50,,5000,5000
37032,1,1,15431543604200141541,41.59414444,-81.52856944,TRACY AVE,,5000,5000
37033,0,1,99999999519200119045,39.93080278,-83.14015,HALL RD,,12995,10813
37034,1,1,99999999519200119045,39.93080278,-83.14015,HALL RD,,13800,10850
37035,1,1,857857423200123850,41.26008611,-82.59131111,OLD STATE RD,,1701,1701
37036,1,1,000519200119940,39.89915278,-84.42666111,ARLINGTON RD,,5595,5595
37037,1,1,10441044609200191034,39.25885278,-82.57726944,SR-683,,23000,23000
37038,1,1,033609200192350,40.19557222,-80.79099167,7,,23000,23000
37039,1,2,033609200192350,40.19557222,-80.79099167,7,,23000,23000
37040,1,3,033609200192350,40.19557222,-80.79099167,7,,23000,23000
37041,1,4,033609200192350,40.19557222,-80.79099167,7,,23000,23000
37042,1,5,033609200192350,40.19557222,-80.79099167,7,,1000,1000
37043,1,1,0007262001262118,39.7897,-83.1988,US-62,,15000,15000
37044,1,1,0007122001121427,41.48588333,-81.64640278,BEAVER AVENUE,,15000,15000
37045,1,1,8580570720017756,39.28495278,-84.41414167,I-275,,5450,5450
37046,2,1,8580570720017756,39.28495278,-84.41414167,I-275,,15000,15000
37047,1,1,142614266292001291427,39.50675278,-84.67151389,SR-73,,3900,3207
37048,1,1,999999996222001221147,39.86904722,-84.12754444,I-70,,3900,3207
37049,1,2,999999996222001221147,39.86904722,-84.12754444,I-70,,1000,1000
37050,2,1,999999996222001221147,39.86904722,-84.12754444,I-70,,1000,1000
37051,2,2,999999996222001221147,39.86904722,-84.12754444,I-70,,1000,1000
37052,1,1,9999999950720017835,39.13896944,-84.02555,US-50,,25000,16794
37053,2,1,9999999950720017835,39.13896944,-84.02555,US-50,,25000,16794
37054,1,1,15391539603200131536,40.78288889,-82.41181944,I-71,,3000,3000
37055,2,1,15391539603200131536,40.78288889,-82.41181944,I-71,,3000,3000
37056,2,2,15391539603200131536,40.78288889,-82.41181944,I-71,,80000,80000
37057,3,1,15391539603200131536,40.78288889,-82.41181944,I-71,,80000,80000
37058,3,2,15391539603200131536,40.78288889,-82.41181944,I-71,,4000,4000
37059,4,1,15391539603200131536,40.78288889,-82.41181944,I-71,,26250,17752
37060,1,1,24824860320013241,41.65827778,-81.11620278,SR-86,,3200,3200
37061,1,1,15451545603200131530,.,.,I-80,,800,800
37062,2,1,15451545603200131530,.,.,I-80,,5750,4747
37063,1,1,10241024602200121011,41.08765833,-81.3897,I-76,,5750,4747
37064,1,2,10241024602200121011,41.08765833,-81.3897,I-76,,12000,12000
37065,2,1,10241024602200121011,41.08765833,-81.3897,I-76,,12000,12000
37066,2,2,10241024602200121011,41.08765833,-81.3897,I-76,,12000,12000
37067,1,1,14171417604200141355,39.4578,-84.32726111,I-75,,12000,12000
37068,1,2,14171417604200141355,39.4578,-84.32726111,I-75,,12000,12000
37069,1,3,14171417604200141355,39.4578,-84.32726111,I-75,,12000,12000
37070,1,4,14171417604200141355,39.4578,-84.32726111,I-75,,12000,12000
37071,2,1,14171417604200141355,39.4578,-84.32726111,I-75,,12000,12000
37072,3,1,14171417604200141355,39.4578,-84.32726111,I-75,,34995,12084
37073,1,1,82182171020011081,39.84815833,-84.26094444,RIVER RIDGE,,34995,12084
37074,1,2,82182171020011081,39.84815833,-84.26094444,RIVER RIDGE,,34995,12084
37075,0,1,19519057122001121846,41.62952222,-83.69568333,S HILL PARK,,25000,25000
37076,1,1,19519057122001121846,41.62952222,-83.69568333,S HILL PARK,,3995,3995
37077,1,1,184418442192001191838,41.46960833,-81.84343889,HILLIARD-BLVD,,3995,3995
37078,2,1,184418442192001191838,41.46960833,-81.84343889,HILLIARD-BLVD,,1000,1000
37079,1,1,999999993162001161447,39.53395556,-84.37064722,SR-73,,15900,14448
37080,2,1,999999993162001161447,39.53395556,-84.37064722,SR-73,,4989,4989
37081,1,1,21122112430200130210,40.67408889,-83.03775278,26,,27595,27595
37082,1,1,41401531200131352,41.00045278,-83.59264722,SR-37,,27595,27595
37083,1,2,41401531200131352,41.00045278,-83.59264722,SR-37,,800,800
37084,1,1,15181518216200116159,39.75964444,-84.54430556,LEXINGTON ROAD,,800,800
37085,1,2,15181518216200116159,39.75964444,-84.54430556,LEXINGTON ROAD,,800,800
37090,2,3,33233211620011630,39.502525,-84.32317778,I-75,,2800,2800
37091,1,1,163716371232001231635,39.40531389,-84.50357222,SR-4B,,2800,2800
37092,1,2,163716371232001231635,39.40531389,-84.50357222,SR-4B,,2800,2800
37093,1,3,163716371232001231635,39.40531389,-84.50357222,SR-4B,,2800,2800
37094,1,4,163716371232001231635,39.40531389,-84.50357222,SR-4B,,80000,80000
37095,2,1,163716371232001231635,39.40531389,-84.50357222,SR-4B,,80000,80000
37098,1,2,99999999224200124133,41.38576667,-82.07737222,SR-57,,1500,1500
37103,2,3,114211426132001131116,41.463775,-81.95044722,SR-254,,4320,2942
37104,1,1,22242224616200116224,41.44443889,-82.13668611,29TH STREET,,4320,2942
37105,1,2,22242224616200116224,41.44443889,-82.13668611,29TH STREET,,2000,2000
37106,2,1,22242224616200116224,41.44443889,-82.13668611,29TH STREET,,12000,12000
37107,1,1,183118316232001231814,40.12020833,-81.76774444,WELKER STREET,,1000,1000
37108,1,1,195519556262001261945,40.81221667,-83.710575,4,,1000,1000
37109,1,2,195519556262001261945,40.81221667,-83.710575,4,,34995,12834
37110,1,1,162516255212001211620,41.40737222,-84.13229722,US-24,,4990,3604
37111,2,1,162516255212001211620,41.40737222,-84.13229722,US-24,,4990,3604
37112,1,1,211921195232001232110,39.82519444,-82.70962778,227,,4990,3604
37113,1,2,211921195232001232110,39.82519444,-82.70962778,227,,1500,1500
37114,2,1,211921195232001232110,39.82519444,-82.70962778,227,,2995,2047
37115,1,1,999999997292001291658,40.06301111,-84.59919444,JAYSVILLE-ST JOHN,,2995,2047
37119,1,1,20432043807200172030,39.67175833,-84.12566944,BIGGER ROAD,,15850,9630
37120,1,1,13251325806200161312,41.02943611,-83.157875,6,,15850,9630
37121,1,2,13251325806200161312,41.02943611,-83.157875,6,,2995,2047
37122,2,1,13251325806200161312,41.02943611,-83.157875,6,,2995,2047
37123,2,2,13251325806200161312,41.02943611,-83.157875,6,,2995,2047
37124,2,3,13251325806200161312,41.02943611,-83.157875,6,,2995,2047
37125,2,4,13251325806200161312,41.02943611,-83.157875,6,,2995,2047
37126,2,5,13251325806200161312,41.02943611,-83.157875,6,,3000,3000
37127,1,1,999999991192001191150,40.60212778,-81.34465556,110,,25000,25000
37131,1,2,20492049609200192012,.,.,SR-125,,6000,6000
37132,2,1,20492049609200192012,.,.,SR-125,,4999,3566
37133,1,1,14214026102001101345,41.355275,-84.39954167,STEVER ROAD,,8995,5867
37135,1,1,23102310609200192232,41.71376389,-80.78113056,SR-46,,32595,16841
37136,1,1,153715376112001111525,39.37360833,-84.22649722,SR-48,,32595,16841
37138,2,1,153715376112001111525,39.37360833,-84.22649722,SR-48,,4600,4600
37139,1,1,858858612200112410,39.05725278,-82.19444722,10,,4600,4600
37142,1,2,132913296142001141324,39.23454167,-84.62632222,BLUE ROCK ROAD,,17490,15434
37143,2,1,132913296142001141324,39.23454167,-84.62632222,BLUE ROCK ROAD,,17490,15434
37144,2,2,132913296142001141324,39.23454167,-84.62632222,BLUE ROCK ROAD,,2995,2048
37145,3,1,132913296142001141324,39.23454167,-84.62632222,BLUE ROCK ROAD,,2500,2500
37146,1,1,142414246152001151414,41.13439722,-81.36199722,SR-261,,2500,2500
37152,2,5,142414246152001151414,41.13439722,-81.36199722,SR-261,,4900,4900
37153,1,1,124612466172001171241,40.32048056,-83.13732778,SR-37,,2200,2200
37154,1,1,99999999609200192340,40.53936111,-81.08328611,54,,2200,2200
37155,1,2,99999999609200192340,40.53936111,-81.08328611,54,,2200,2200
37156,1,3,99999999609200192340,40.53936111,-81.08328611,54,,3000,3000
37157,1,1,18411841608200181812,39.04630833,-84.24454722,SR-125,,15850,9630
37158,2,1,18411841608200181812,39.04630833,-84.24454722,SR-125,,15850,9630
37159,2,2,18411841608200181812,39.04630833,-84.24454722,SR-125,,15850,9630
37160,2,3,18411841608200181812,39.04630833,-84.24454722,SR-125,,1000,1000
37161,1,1,2372307607200172250,40.84717778,-84.36072222,418,,1000,1000
37162,1,2,2372307607200172250,40.84717778,-84.36072222,418,,1600,1600
37163,2,1,2372307607200172250,40.84717778,-84.36072222,418,,1500,1500
37164,1,1,99999999606200161339,40.27757778,-81.79213333,16,,24000,12260
37165,2,1,99999999606200161339,40.27757778,-81.79213333,16,,24000,12260
37166,2,2,99999999606200161339,40.27757778,-81.79213333,16,,36638,21903
37167,3,1,99999999606200161339,40.27757778,-81.79213333,16,,33995,11240
37168,1,1,25825860520015232,39.39479167,-84.60906389,WASSERMAN ROAD,,33995,11240
37169,1,2,25825860520015232,39.39479167,-84.60906389,WASSERMAN ROAD,,1300,1300
37170,1,1,22382238605200152229,39.69731111,-83.45400278,I-71,,1300,1300
37171,1,2,22382238605200152229,39.69731111,-83.45400278,I-71,,1300,1300
37172,1,3,22382238605200152229,39.69731111,-83.45400278,I-71,,12000,12000
37173,2,1,22382238605200152229,39.69731111,-83.45400278,I-71,,20000,20000
37175,2,1,12221222601200111221,41.44158056,-81.65067778,I-77,,29995,15788
37176,3,1,12221222601200111221,41.44158056,-81.65067778,I-77,,29995,15788
37177,3,2,12221222601200111221,41.44158056,-81.65067778,I-77,,29995,15788
37178,4,1,12221222601200111221,41.44158056,-81.65067778,I-77,,4000,4000
37179,5,1,12221222601200111221,41.44158056,-81.65067778,I-77,,3000,3000
37180,6,1,12221222601200111221,41.44158056,-81.65067778,I-77,,25000,25000
37181,7,1,12221222601200111221,41.44158056,-81.65067778,I-77,,25000,25000
37182,0,1,999999995292001291730,40.75256389,-81.16173889,BAYWOOD ST,,4890,3922
37183,1,1,999999995292001291730,40.75256389,-81.16173889,BAYWOOD ST,,4890,3922
37184,1,2,999999995292001291730,40.75256389,-81.16173889,BAYWOOD ST,,3495,3495
37185,1,1,91991932120012190,41.55996667,-83.85918889,MONCLOVA ROAD,,800,800
37186,1,1,99999999515200115735,39.33736944,-83.40414722,SR-138,,2000,2000
37187,1,1,223922394292001292234,39.125975,-84.49038056,MCMILLIAN ST,,2000,2000
37188,1,2,223922394292001292234,39.125975,-84.49038056,MCMILLIAN ST,,800,800
37190,1,1,000505200151645,39.33363056,-81.76478611,TR-256,,10995,10995
37192,1,1,114114617200117050,38.99740833,-83.30596111,16C,,1600,1600
37193,1,1,224222426172001172218,39.37994722,-84.55007222,SR-4,,1600,1600
37194,1,2,224222426172001172218,39.37994722,-84.55007222,SR-4,,1600,1600
37195,1,3,224222426172001172218,39.37994722,-84.55007222,SR-4,,1600,1600
37199,1,2,171517156182001181651,41.38634167,-83.86382222,WAPAKONETA ROAD,,1200,1200
37200,2,1,171517156182001181651,41.38634167,-83.86382222,WAPAKONETA ROAD,,1200,1200
37201,0,1,211921196222001222114,41.58733056,-81.50268611,US-20,,10500,10500
37202,1,1,211921196222001222114,41.58733056,-81.50268611,US-20,,10500,10500
37203,1,1,19471947630200130195,40.87937778,-81.49926389,ARLINGTON AVE,,10500,10500
37204,1,2,19471947630200130195,40.87937778,-81.49926389,ARLINGTON AVE,,10500,10500
37205,2,1,19471947630200130195,40.87937778,-81.49926389,ARLINGTON AVE,,10500,10500
37206,2,2,19471947630200130195,40.87937778,-81.49926389,ARLINGTON AVE,,10500,10500
37208,1,1,999999996282001281058,41.15378611,-81.36261944,MANUTA,,1000,1000
37209,2,1,999999996282001281058,41.15378611,-81.36261944,MANUTA,,1000,1000
37210,2,2,999999996282001281058,41.15378611,-81.36261944,MANUTA,,1000,1000
37211,2,3,999999996282001281058,41.15378611,-81.36261944,MANUTA,,1000,1000
37212,2,4,999999996282001281058,41.15378611,-81.36261944,MANUTA,,1000,1000
37213,2,5,999999996282001281058,41.15378611,-81.36261944,MANUTA,,1000,1000
37214,1,1,1251205628200128120,40.98848889,-81.40554167,66,,1000,1000
37215,1,2,1251205628200128120,40.98848889,-81.40554167,66,,25000,25000
37216,2,1,1251205628200128120,40.98848889,-81.40554167,66,,26250,17752
37217,1,1,112711276272001271115,39.525,-81.44658056,I-77,,26250,17752
37218,1,2,112711276272001271115,39.525,-81.44658056,I-77,,26250,17752
37219,1,3,112711276272001271115,39.525,-81.44658056,I-77,,93000,93000
37220,2,1,112711276272001271115,39.525,-81.44658056,I-77,,93000,93000
37221,0,1,22232223625200125229,41.67721111,-82.81205556,FOX ROAD,,93000,93000
37222,0,2,22232223625200125229,41.67721111,-82.81205556,FOX ROAD,,2000,2000
37225,1,1,75705625200125655,41.65798333,-83.81853611,7A,,15900,14448
37226,2,1,75705625200125655,41.65798333,-83.81853611,7A,,12000,12000
37227,1,1,999999996302001301650,40.05173333,-82.13181667,SR-146,,15499,11725
37228,1,1,000630200130045,40.09377222,-80.74987778,22,,15499,11725
37229,1,1,23182318630200130230,41.81636389,-80.81083611,AUSTINBURG ROAD,,900,900
37230,1,1,999999996292001292138,39.57792778,-84.37889722,ORA LANE,,900,900
37231,1,2,999999996292001292138,39.57792778,-84.37889722,ORA LANE,,900,900
37232,1,3,999999996292001292138,39.57792778,-84.37889722,ORA LANE,,2358,2079
37233,1,1,99999999623200123610,41.22518889,-83.95758611,SR-18,,12000,12000
37234,1,1,70700624200124653,41.2022,-81.65526667,EVERETT ROAD,,40000,40000
37235,1,1,8208201032001380,39.11587778,-84.03799167,54,,15900,14448
37236,1,1,00011320011330,38.95045833,-83.12061389,32,,1000,1000
37237,1,1,203520352202001202030,41.29365,-82.60382778,LOCKWOOD ST,,1301,1301
37238,2,1,203520352202001202030,41.29365,-82.60382778,LOCKWOOD ST,,1301,1301
37239,2,2,203520352202001202030,41.29365,-82.60382778,LOCKWOOD ST,,1301,1301
37240,2,3,203520352202001202030,41.29365,-82.60382778,LOCKWOOD ST,,2995,2047
37241,1,1,9999999930820018145,40.43344167,-80.78086389,34,,2995,2047
37242,1,2,9999999930820018145,40.43344167,-80.78086389,34,,1800,1800
37243,2,1,9999999930820018145,40.43344167,-80.78086389,34,,5000,5000
37244,1,1,195719576142001141932,40.89101944,-83.63335,177,,2950,2950
37245,1,1,99999999410200110810,39.80323333,-84.18016944,WAGNER FORD RD,,2950,2950
37250,1,3,318318412200112245,41.40845,-81.64895,I-77,,3000,3000
37251,2,1,318318412200112245,41.40845,-81.64895,I-77,,15300,6257
37253,2,1,9999999950420014226,39.93177778,-83.15910556,GALLOWAY RD,,25900,19450
37255,1,1,163916395142001141636,40.79817222,-82.93049167,13,,17750,9732
37257,1,1,999999995212001211118,39.39570278,-84.36195,I-75,,28999,15067
37258,1,1,99999999606200161610,39.56506389,-83.40564722,US-62,,25000,25000
37259,1,1,328328617200117140,41.20218889,-81.65841944,47,,32995,19465
37260,2,1,328328617200117140,41.20218889,-81.65841944,47,,32995,19465
37261,2,2,328328617200117140,41.20218889,-81.65841944,47,,22300,14625
37262,3,1,328328617200117140,41.20218889,-81.65841944,47,,22300,14625
37263,1,1,999999996222001221354,39.98059722,-82.16405833,FLINT RIDGE RD,,2995,2047
37264,2,1,999999996222001221354,39.98059722,-82.16405833,FLINT RIDGE RD,,2000,2000
37265,1,1,999999996292001291545,40.54919167,-82.84889722,W MARION RD,,1500,1500
37266,1,1,99999999207200171243,41.41659722,-82.20888611,SR-58,,1500,1500
37267,2,1,99999999207200171243,41.41659722,-82.20888611,SR-58,,16000,16000
37268,1,1,234923496202001202341,40.25655833,-83.13019444,US-42,,16000,16000
37269,1,2,234923496202001202341,40.25655833,-83.13019444,US-42,,16000,16000
37270,1,3,234923496202001202341,40.25655833,-83.13019444,US-42,,16000,16000
37271,1,4,234923496202001202341,40.25655833,-83.13019444,US-42,,50000,50000
37272,2,1,234923496202001202341,40.25655833,-83.13019444,US-42,,3195,2655
37273,1,1,955955810200110945,41.17614167,-80.74010833,RUSSELL AVE,,4000,4000
37274,1,1,143014308152001151425,41.06371944,-81.52060556,WOLF-LEDGES-PARKWAY,,23000,23000
37275,2,1,143014308152001151425,41.06371944,-81.52060556,WOLF-LEDGES-PARKWAY,,23000,23000
37276,0,1,205220528252001252046,41.44606667,-81.60280278,116TH STREET,,23000,23000
37277,1,1,205220528252001252046,41.44606667,-81.60280278,116TH STREET,,23000,23000
37278,1,1,999999999092001906,39.9545,-82.84424444,I-270,,23000,23000
37279,1,2,999999999092001906,39.9545,-82.84424444,I-270,,7995,4993
37280,2,1,999999999092001906,39.9545,-82.84424444,I-270,,7995,4993
37281,2,2,999999999092001906,39.9545,-82.84424444,I-270,,4450,4450
37282,1,1,15015090820018130,41.70176944,-83.82015278,BRINT ROAD,,4450,4450
37283,1,2,15015090820018130,41.70176944,-83.82015278,BRINT ROAD,,900,900
37284,1,1,83783790520015710,41.3523,-80.71175278,SR-5,,4890,3922
37285,2,1,83783790520015710,41.3523,-80.71175278,SR-5,,2000,2000
37286,1,1,00090420014210,40.10763333,-80.75461667,SR-647,,2900,2900
37287,1,1,22522252904200142225,39.26806944,-84.30686944,ENYART ROAD,,5990,5990
37288,1,1,16561656904200141042,41.26588889,-84.37007778,SR-66,,5990,5990
37289,1,2,16561656904200141042,41.26588889,-84.37007778,SR-66,,5990,5990
37290,2,1,16561656904200141042,41.26588889,-84.37007778,SR-66,,2287,2287
37291,1,1,15421542903200131330,40.29232222,-82.71293611,106,,16000,11083
37292,1,1,000831200131435,39.77062222,-84.19503333,I-75,,16000,11083
37293,0,1,999999998312001311527,41.14741389,-81.35829444,SOUTH WATER ST,,125000,125000
37294,1,1,999999998312001311527,41.14741389,-81.35829444,SOUTH WATER ST,,3995,3995
37295,1,1,3230270120011250,40.84651944,-82.50703056,GANGES FIVE POINT,,3995,3995
37296,1,2,3230270120011250,40.84651944,-82.50703056,GANGES FIVE POINT,,3995,3995
37299,1,1,13371337702200121337,39.89613889,-82.74305278,PICKERINGTON RD,,3000,3000
37300,1,1,0222270320013010,38.98915,-82.5447,2,,3000,3000
37301,1,2,0222270320013010,38.98915,-82.5447,2,,1400,1400
37302,1,1,20382038704200142038,41.27336389,-83.05242778,SR-19,,1400,1400
37303,1,2,20382038704200142038,41.27336389,-83.05242778,SR-19,,14000,14000
37305,1,1,10281028704200141023,38.68886667,-82.860275,US-52,,3000,3000
37308,1,2,99999999708200181020,39.483275,-83.36116944,CAMP GROVE RD,,3000,3000
37309,1,1,196190670820018190,41.12418056,-80.72871667,I-680,,7000,7000
37310,1,1,18211821709200191730,40.15294167,-81.57271944,SR-541,,7000,7000
37311,1,2,18211821709200191730,40.15294167,-81.57271944,SR-541,,3000,3000
37314,0,1,826826727200127820,41.27810833,-80.66005278,SR-193,,13995,7586
